SaleID,DateID,ProductID,StoreID,CustomerID,Quantity,Total_Sales
714,20240212,101,11,4182,1,1045.0
715,20240827,129,11,8867,2,2062.0
716,20240420,119,6,5329,3,3534.0
717,20240905,137,1,7167,2,3813.3
718,20240530,127,6,4097,2,1266.0
719,20240701,124,13,2404,2,311.6
720,20241201,131,22,6101,2,260.0
721,20240404,109,31,2369,3,1119.0
722,20240108,141,22,6497,1,381.0
723,20241225,139,37,7665,3,783.0
724,20240702,132,47,3064,1,724.0
725,20241007,112,27,3765,1,722.0
726,20240713,140,50,3817,1,190.0
727,20241217,141,14,8791,3,1143.0
728,20240713,146,47,1716,1,89.0
729,20240603,136,5,5040,1,1008.0
730,20240402,115,36,2711,2,250.0
731,20240608,144,32,6367,1,721.0
732,20240301,121,34,7261,1,1804.0
733,20240501,119,7,1008,1,1178.0
734,20240220,149,42,9789,1,1020.0
735,20241003,142,48,5118,2,474.0
736,20240105,126,10,7086,1,254.0
737,20240401,140,50,7383,3,570.0
738,20240618,115,17,4667,2,250.0
739,20241112,133,30,3246,2,1895.4
740,20240122,131,21,4626,1,130.0
741,20241121,125,13,3822,1,378.0
742,20240101,124,1,9283,1,164.0
743,20240512,101,1,1850,1,1045.0
744,20240820,111,47,2107,1,702.0
745,20240112,139,33,1299,1,261.0
746,20241211,108,38,9102,1,194.0
747,20240215,111,25,6400,3,2106.0
748,20240203,125,26,2082,2,756.0
749,20240318,108,13,9167,1,194.0
750,20240805,109,28,3800,1,373.0
751,20241027,131,33,4951,1,130.0
752,20240313,133,37,9967,1,1053.0
753,20241008,147,41,7768,3,363.0
754,20240905,119,30,2452,2,2356.0
755,20240216,138,49,2681,1,2411.0
756,20240430,101,48,3303,1,1045.0
757,20240801,100,8,8157,3,2538.0
758,20240826,135,49,2851,2,2296.0
759,20240225,123,47,2897,1,243.0
760,20241215,126,1,6825,1,254.0
761,20240416,101,12,9806,2,2090.0
762,20241114,130,5,1244,1,97.0
763,20240217,113,24,9948,2,2042.0
764,20240301,101,6,4807,2,2090.0
765,20241202,128,25,3779,1,781.0
766,20240126,114,1,2846,1,85.5
767,20241018,111,25,8021,1,702.0
768,20240913,136,1,1473,2,2016.0
769,20240108,127,32,5131,1,633.0
770,20240422,119,42,2792,1,1178.0
771,20241220,138,42,2734,1,2411.0
772,20240909,123,3,8215,3,729.0
773,20240628,120,49,8229,1,1026.0
774,20240725,109,19,6188,1,373.0
775,20241029,145,43,6281,1,1053.0
776,20240506,113,29,6858,1,1021.0
777,20240225,136,50,1944,1,1008.0
778,20240801,117,2,2511,1,975.0
779,20240114,123,9,5081,1,243.0
780,20240128,113,17,7118,1,1021.0
781,20240318,133,46,1858,1,1053.0
782,20240803,111,36,4560,1,702.0
783,20241230,121,17,9421,2,3608.0
784,20240602,105,49,9369,1,2039.0
785,20240114,135,12,3615,3,3444.0
786,20240705,144,20,2613,1,721.0
787,20241107,135,50,3840,2,2296.0
788,20240107,121,3,2774,1,1804.0
789,20240103,113,43,4871,1,1021.0
790,20240420,115,50,9273,1,125.0
791,20240825,135,4,1845,2,2296.0
792,20241228,124,17,4260,1,164.0
793,20240826,131,50,4145,3,370.5
794,20240930,132,37,8802,2,1448.0
795,20241020,144,46,3263,1,721.0
796,20240814,135,42,9636,2,2296.0
797,20240115,119,15,9155,2,2356.0
798,20240710,117,33,1922,1,975.0
799,20240428,137,16,7695,3,6021.0
800,20240128,102,11,5288,1,916.0
801,20240720,122,20,6758,2,5462.0
802,20240208,131,38,9131,1,130.0
803,20240929,144,24,3630,2,1442.0
804,20240818,115,16,8816,1,125.0
805,20240326,104,30,8556,1,1090.0
806,20240505,103,34,6930,1,1023.0
807,20241026,120,1,8000,1,1026.0
808,20240125,139,24,4512,1,261.0
809,20240524,113,24,7066,1,1021.0
810,20240113,138,9,4722,3,7233.0
811,20240730,130,22,6648,1,97.0
812,20240125,113,12,3060,2,2042.0
813,20240308,105,17,4034,2,4078.0
814,20240307,111,25,3387,2,1404.0
815,20240820,115,28,8008,1,125.0
816,20240418,116,15,9031,1,733.0
817,20240525,144,30,2799,2,1442.0
818,20240420,122,27,5407,1,2594.45
819,20240815,113,22,3780,1,969.95
820,20240420,106,10,2127,1,2574.0
821,20240203,145,31,9530,1,1053.0
822,20240420,131,27,8365,1,130.0
823,20240920,114,12,8611,1,90.0
824,20240823,143,46,8535,2,1482.0
825,20240323,116,31,3808,2,1466.0
826,20240211,140,32,5297,2,380.0
827,20240410,146,32,5559,2,169.1
828,20240106,143,41,1448,3,2223.0
829,20240628,133,45,6008,1,1053.0
830,20241008,104,35,5893,3,3106.5
831,20241115,144,46,1793,2,1442.0
832,20240813,126,21,1436,1,228.6
833,20241110,122,10,7012,1,2731.0
834,20241230,139,16,6869,1,234.9
835,20240816,113,7,2620,2,2042.0
836,20241015,114,4,5308,1,90.0
837,20240529,142,27,1948,1,237.0
838,20241003,132,25,4944,3,2063.4
839,20240716,130,31,1191,2,194.0
840,20240310,134,11,2403,3,2640.0
841,20240421,116,48,2990,2,1466.0
842,20240104,127,20,2104,3,1804.05
843,20241215,118,36,1548,1,915.0
844,20241126,145,17,6761,2,2106.0
845,20241113,122,45,9762,2,5462.0
846,20241215,131,11,8903,3,390.0
847,20240404,139,30,2784,1,261.0
848,20240531,112,35,1804,1,722.0
849,20241106,119,41,9990,1,1178.0
850,20240516,134,38,9802,1,880.0
851,20240903,104,22,8517,3,3106.5
852,20240830,108,43,7831,3,582.0
853,20240131,128,48,7917,1,781.0
854,20240209,105,27,5238,3,6117.0
855,20240816,124,37,4260,2,328.0
856,20240205,130,46,5367,2,184.3
857,20240810,121,49,6651,1,1804.0
858,20240106,101,35,4371,2,2090.0
859,20241117,144,4,3093,2,1442.0
860,20240807,104,16,5001,3,3270.0
861,20240315,126,16,7556,1,254.0
862,20240104,124,21,8810,2,295.2
863,20241130,107,26,5554,1,244.8
864,20240513,100,36,3517,1,846.0
865,20240427,119,19,9697,1,1178.0
866,20240403,143,17,6805,2,1482.0
867,20240302,122,45,2096,1,2731.0
868,20240712,131,26,8061,1,130.0
869,20241130,110,22,3204,2,508.0
870,20240721,138,28,4902,1,2411.0
871,20240126,146,1,2352,2,178.0
872,20240621,123,44,2596,2,486.0
873,20241026,110,36,9767,1,254.0
874,20240512,128,43,7980,3,2343.0
875,20241121,125,37,1679,1,378.0
876,20240427,115,2,4712,3,375.0
877,20241119,134,17,9509,3,2640.0
878,20241001,119,40,6301,1,1178.0
879,20240730,145,38,6734,1,1000.35
880,20240812,102,21,8981,1,916.0
881,20240120,100,9,6892,2,1692.0
882,20240422,146,13,4696,3,267.0
883,20240519,100,11,8129,1,846.0
884,20240216,116,16,3996,3,1979.1
885,20240101,101,16,8237,2,2090.0
886,20240330,128,2,8327,2,1562.0
887,20240521,119,42,8407,3,3534.0
888,20241115,105,44,3542,2,4078.0
889,20240207,107,8,1678,2,544.0
890,20241019,128,43,6366,1,741.95
891,20240518,147,42,6643,1,121.0
892,20241221,132,13,8410,2,1448.0
893,20241128,102,17,6541,1,916.0
894,20240915,134,39,1834,3,2508.0
895,20240609,104,24,7026,2,2180.0
896,20240626,126,3,9472,2,508.0
897,20240110,143,30,8970,1,741.0
898,20240917,111,13,7818,3,2106.0
899,20240517,119,19,6028,1,1178.0
900,20240620,144,7,5703,2,1297.8
901,20240113,119,9,2772,1,1178.0
902,20240616,108,19,3164,3,582.0
903,20240509,138,45,8111,3,6871.35
904,20240324,103,40,9383,1,1023.0
905,20241116,118,22,3835,2,1830.0
906,20241114,137,18,3665,1,2007.0
907,20240410,126,23,7113,1,241.3
908,20241124,144,2,3563,1,721.0
909,20240929,142,50,9498,1,237.0
910,20240921,112,50,9131,1,722.0
911,20240207,112,11,9723,3,2166.0
912,20240403,121,31,3696,3,5412.0
913,20240404,127,33,5687,1,601.35
914,20241031,146,14,8321,1,89.0
915,20240309,144,16,8013,1,721.0
916,20241113,121,11,8704,2,3608.0
917,20240823,142,33,6571,3,711.0
918,20241129,118,7,8336,2,1830.0
919,20240516,107,31,1058,1,272.0
920,20240316,107,48,2140,1,272.0
921,20240204,141,46,3562,3,1028.7
922,20240101,125,47,3852,1,359.1
923,20241022,147,14,7641,1,121.0
924,20241115,125,28,1941,1,378.0
925,20240229,122,43,7541,2,5462.0
926,20241115,142,16,8430,2,450.3
927,20241214,112,19,2421,1,722.0
928,20241123,127,17,6765,3,1899.0
929,20240923,108,26,1435,1,194.0
930,20241226,119,6,1839,1,1178.0
931,20240816,118,43,5001,1,915.0
932,20240926,147,49,6248,2,242.0
933,20241111,138,9,5959,2,4822.0
934,20241012,111,50,2650,3,2106.0
935,20241017,114,17,6828,1,90.0
936,20240731,130,31,3261,1,97.0
937,20240613,113,12,6894,2,2042.0
938,20240105,110,23,7278,3,762.0
939,20241204,125,5,4889,1,359.1
940,20240318,141,43,7897,1,381.0
941,20240302,126,36,2326,1,254.0
942,20240511,110,36,6901,2,508.0
943,20240329,137,3,4358,1,2007.0
944,20240824,133,24,2585,1,1053.0
945,20240211,142,17,6645,2,474.0
946,20240329,118,39,1388,1,915.0
947,20241022,105,26,3791,3,6117.0
948,20241123,145,4,4332,1,1053.0
949,20241021,137,45,1703,1,2007.0
950,20240413,148,12,6834,1,835.0
951,20240114,141,1,3820,2,762.0
952,20241014,127,21,9053,2,1266.0
953,20240627,100,19,5959,3,2411.1
954,20240504,134,21,2059,2,1760.0
955,20241218,139,18,2301,3,783.0
956,20240123,107,43,9865,3,816.0
957,20240303,146,3,8696,2,178.0
958,20240522,106,49,5299,1,2574.0
959,20240601,110,44,7071,2,508.0
960,20240524,138,32,5112,1,2411.0
961,20240812,103,10,8881,1,971.85
962,20241104,124,40,9401,2,311.6
963,20240413,111,15,1498,1,702.0
964,20240413,125,5,9620,2,756.0
965,20240208,137,4,8245,1,2007.0
966,20240716,145,28,3105,2,2106.0
967,20240513,111,4,6327,1,666.9
968,20240307,142,15,6630,1,237.0
969,20240627,136,17,4206,1,907.2
970,20240211,145,44,8137,3,3159.0
971,20240115,123,3,3569,1,243.0
972,20240420,115,10,3628,1,125.0
973,20240605,112,47,7764,2,1444.0
974,20241015,124,42,2067,2,328.0
975,20240818,103,23,2506,1,1023.0
976,20240605,110,18,4013,1,254.0
977,20240207,131,1,7642,1,130.0
978,20240406,148,35,5066,2,1670.0
979,20241015,106,31,1947,2,5148.0
980,20240910,145,44,5389,1,1053.0
981,20240714,110,1,9143,2,508.0
982,20240326,127,3,2171,2,1266.0
983,20241117,140,3,7114,1,190.0
984,20240110,122,37,1171,2,5462.0
985,20240105,144,19,6682,1,721.0
986,20240502,122,29,6856,1,2731.0
987,20241125,149,25,7209,1,1020.0
988,20241218,127,33,4577,1,633.0
989,20240427,142,36,9380,2,474.0
990,20241020,146,29,5076,1,89.0
991,20240607,125,26,1157,1,378.0
992,20241029,124,4,8777,1,164.0
993,20240815,128,49,3717,2,1562.0
994,20241230,118,14,9437,3,2745.0
995,20240803,132,50,3795,2,1448.0
996,20240702,135,27,8200,3,3271.8
997,20240115,113,33,8528,1,1021.0
998,20240605,113,22,3377,3,3063.0
999,20240515,134,48,2810,2,1760.0
1000,20240917,129,3,6190,1,1031.0
1001,20240605,127,23,6432,1,633.0
1002,20240216,116,21,8895,1,733.0
1003,20241119,102,41,3126,3,2748.0
1004,20241127,115,23,7953,2,250.0
1005,20240621,145,4,4030,2,2106.0
1006,20240509,129,21,7323,3,3093.0
1007,20240404,128,37,6747,3,2225.85
1008,20240424,144,43,6605,2,1442.0
1009,20240830,114,31,6891,1,90.0
1010,20241018,145,21,4076,1,1053.0
1011,20241008,124,26,3344,2,295.2
1012,20241025,137,41,1619,1,2007.0
1013,20241009,141,35,3407,2,762.0
1014,20240309,146,38,7260,2,178.0
1015,20240527,137,24,4004,1,2007.0
1016,20240111,122,11,4914,1,2731.0
1017,20240910,124,41,4596,2,328.0
1018,20241125,141,29,5039,1,381.0
1019,20241225,106,47,2304,1,2574.0
1020,20240207,121,3,6630,1,1804.0
1021,20240513,116,1,8282,1,733.0
1022,20240718,117,19,4307,2,1950.0
1023,20240123,148,46,2361,2,1670.0
1024,20241029,140,49,7665,1,190.0
1025,20241211,109,22,5294,2,746.0
1026,20241028,109,14,2787,1,373.0
1027,20241228,106,49,2073,1,2574.0
1028,20240805,147,14,6902,2,242.0
1029,20240520,149,44,4599,1,1020.0
1030,20240413,137,16,4055,2,3813.3
1031,20240728,126,33,7476,3,762.0
1032,20240420,132,13,1659,1,724.0
1033,20240413,100,38,7320,2,1692.0
1034,20241111,143,49,7513,1,741.0
1035,20240619,133,12,5642,1,1053.0
1036,20241221,103,38,7373,2,2046.0
1037,20241119,116,39,5466,2,1466.0
1038,20240512,103,33,6587,2,2046.0
1039,20241019,142,33,3471,3,711.0
1040,20241123,125,29,7175,1,359.1
1041,20240506,103,5,9284,1,1023.0
1042,20240415,100,6,2281,1,846.0
1043,20240401,106,31,4177,2,5148.0
1044,20241013,129,16,6667,2,2062.0
1045,20240220,149,31,5511,2,2040.0
1046,20240129,108,25,4881,3,582.0
1047,20241022,134,48,3413,3,2640.0
1048,20241023,107,46,2544,2,544.0
1049,20240801,123,33,5784,1,243.0
1050,20240923,118,13,6761,1,915.0
1051,20240913,135,10,8874,1,1148.0
1052,20241028,149,24,7961,2,2040.0
1053,20240410,142,10,6626,2,474.0
1054,20241211,126,41,5514,1,241.3
1055,20240419,131,31,2145,2,260.0
1056,20240630,113,13,6450,1,1021.0
1057,20241108,117,3,2566,1,975.0
1058,20240101,127,50,4005,1,633.0
1059,20241114,128,34,5507,2,1562.0
1060,20240224,115,49,5248,1,125.0
1061,20240528,134,28,9283,3,2640.0
1062,20241104,146,19,4992,2,178.0
1063,20240516,130,23,9522,2,194.0
1064,20240720,103,45,9027,2,2046.0
1065,20241108,136,32,6760,1,1008.0
1066,20240426,116,13,9045,1,733.0
1067,20240602,138,33,3977,3,7233.0
1068,20241017,147,34,6347,1,121.0
1069,20240303,145,33,5289,1,1000.35
1070,20240831,125,5,1529,3,1134.0
1071,20240125,147,3,3892,2,242.0
1072,20240330,138,7,8443,2,4822.0
1073,20240315,140,24,5734,1,190.0
1074,20241020,103,22,3525,1,1023.0
1075,20240728,129,45,4761,1,1031.0
1076,20241212,129,23,7141,1,1031.0
1077,20240117,121,30,3742,2,3608.0
1078,20240507,110,18,5635,1,254.0
1079,20241229,101,32,5425,3,3135.0
1080,20240907,143,7,9661,2,1482.0
1081,20240627,111,33,4830,2,1404.0
1082,20240630,129,5,7992,1,1031.0
1083,20240531,135,49,1533,2,2296.0
1084,20240125,117,28,5562,2,1852.5
1085,20240628,125,8,8120,3,1134.0
1086,20240716,106,15,7563,1,2574.0
1087,20241209,100,4,8289,1,803.7
1088,20240609,125,34,5087,1,359.1
1089,20240625,122,5,9953,1,2731.0
1090,20241011,125,33,3355,1,378.0
1091,20240303,144,5,2955,1,721.0
1092,20240529,105,38,3971,1,2039.0
1093,20240602,105,34,6539,1,1937.05
1094,20240604,143,26,8493,2,1482.0
1095,20240218,107,1,2672,2,544.0
1096,20241202,123,4,3836,3,729.0
1097,20240324,121,39,5927,2,3608.0
1098,20241226,118,26,5939,2,1830.0
1099,20240625,136,33,4644,2,2016.0
1100,20240527,117,33,3297,1,975.0
1101,20240427,130,8,5061,1,97.0
1102,20241207,136,20,4166,2,2016.0
1103,20240303,129,16,1183,1,1031.0
1104,20240707,141,21,3846,3,1143.0
1105,20241225,132,45,5722,3,2172.0
1106,20240218,109,26,1782,3,1119.0
1107,20241122,136,23,2507,1,957.6
1108,20240913,111,18,6855,2,1404.0
1109,20240811,129,31,8538,3,2938.35
1110,20240520,126,42,1676,1,254.0
1111,20240802,138,12,8250,3,7233.0
1112,20240729,108,1,8813,1,194.0
1113,20241113,120,42,5090,2,2052.0
1114,20240201,111,9,6723,1,702.0
1115,20240606,128,3,3686,3,2343.0
1116,20241011,132,26,9382,1,687.8
1117,20241031,142,9,9526,3,711.0
1118,20241012,114,42,8689,1,81.0
1119,20240523,101,16,2110,1,1045.0
1120,20240119,138,24,1578,3,7233.0
1121,20240118,143,50,1061,1,741.0
1122,20240913,117,14,1386,2,1950.0
1123,20240318,102,3,3200,1,916.0
1124,20240623,106,34,2683,2,5148.0
1125,20240712,142,33,7321,1,225.15
1126,20240422,117,50,9056,1,975.0
1127,20240423,143,24,9678,2,1482.0
1128,20240809,137,9,8414,1,2007.0
1129,20240614,136,13,7643,1,1008.0
1130,20241114,132,2,9732,2,1448.0
1131,20240511,143,7,6631,1,741.0
1132,20240920,130,48,8945,1,97.0
1133,20240224,110,21,8726,1,254.0
1134,20241224,103,19,6169,1,1023.0
1135,20240510,117,25,7787,1,975.0
1136,20241014,103,47,5467,3,2762.1
1137,20240922,148,22,6232,2,1670.0
1138,20240610,133,11,9130,3,3159.0
1139,20240327,128,33,7196,1,781.0
1140,20240224,123,32,4907,2,486.0
1141,20241014,121,21,5288,3,5141.4
1142,20240626,101,39,7734,1,1045.0
1143,20241214,143,20,2080,1,741.0
1144,20240108,105,8,7240,1,1937.05
1145,20241116,141,42,1197,2,762.0
1146,20241108,124,37,8814,3,492.0
1147,20240903,120,9,8851,3,3078.0
1148,20241118,115,25,2600,2,250.0
1149,20240911,130,25,8462,1,97.0
1150,20241123,113,33,7866,1,1021.0
1151,20240223,138,2,4692,1,2411.0
1152,20240905,127,19,9875,2,1202.7
1153,20240826,131,46,4083,2,260.0
1154,20240816,127,20,4989,2,1202.7
1155,20240307,148,42,1332,2,1670.0
1156,20240220,108,41,7106,3,582.0
1157,20240406,144,42,8333,2,1442.0
1158,20240401,121,29,7655,2,3427.6
1159,20240920,131,6,6308,1,130.0
1160,20241017,104,17,5200,1,1090.0
1161,20240405,122,25,3721,2,5462.0
1162,20240328,104,38,9998,1,1090.0
1163,20240318,141,4,2064,1,342.9
1164,20241014,131,30,7820,1,130.0
1165,20240429,109,20,9512,2,746.0
1166,20241028,138,3,4957,1,2411.0
1167,20240613,114,23,3382,2,180.0
1168,20240630,106,18,4231,2,5148.0
1169,20240810,128,26,8008,2,1562.0
1170,20241106,146,36,2500,2,169.1
1171,20240107,102,8,2568,1,916.0
1172,20241125,118,17,6892,1,915.0
1173,20240919,109,31,4281,1,335.7
1174,20240609,127,37,5089,1,633.0
1175,20240530,128,45,2865,2,1562.0
1176,20240325,114,33,6600,1,90.0
1177,20240526,134,27,7055,1,880.0
1178,20240421,105,45,1004,3,6117.0
1179,20240205,111,4,8959,1,666.9
1180,20241011,146,22,2168,1,89.0
1181,20240706,137,26,3398,1,2007.0
1182,20240322,112,32,3630,2,1444.0
1183,20240102,128,24,7608,1,781.0
1184,20241029,118,46,1347,2,1830.0
1185,20240715,102,35,6861,1,916.0
1186,20240111,107,37,4342,1,272.0
1187,20240821,107,32,7500,1,272.0
1188,20240713,119,7,3574,3,3357.3
1189,20240428,146,33,4825,1,89.0
1190,20240120,103,31,5593,1,920.7
1191,20240917,120,12,6272,2,2052.0
1192,20241019,102,11,9244,1,916.0
1193,20240912,144,24,1148,2,1442.0
1194,20240809,107,8,9694,1,244.8
1195,20240813,122,32,1869,1,2594.45
1196,20240222,115,38,4521,2,225.0
1197,20241220,112,22,4871,1,649.8
1198,20241207,102,34,2300,1,916.0
1199,20241229,147,19,8595,1,121.0
1200,20241006,108,20,5833,3,582.0
1201,20240321,113,14,7670,2,2042.0
1202,20240720,112,33,3451,3,1949.4
1203,20240606,106,10,5385,1,2574.0
1204,20240429,114,16,9530,2,180.0
1205,20240228,106,4,3824,1,2574.0
1206,20240802,137,27,7854,1,2007.0
1207,20240507,133,28,6964,1,1053.0
1208,20240811,140,43,1986,1,190.0
1209,20240727,121,16,9171,1,1804.0
1210,20240424,123,33,4490,2,486.0
1211,20240727,148,48,9076,1,835.0
1212,20240114,136,19,4767,1,1008.0
1213,20240109,143,21,3006,3,2000.7
1214,20240209,100,22,8925,3,2538.0
1215,20240824,109,9,4107,1,373.0
1216,20241007,142,9,5468,3,711.0
1217,20241224,115,9,4330,1,125.0
1218,20240719,145,27,9722,1,1053.0
1219,20240902,107,17,1923,1,272.0
1220,20241004,148,44,7247,2,1670.0
1221,20240822,124,45,9432,2,328.0
1222,20240104,149,8,2896,1,969.0
1223,20240602,111,16,8883,3,2106.0
1224,20240129,124,18,4324,1,164.0
1225,20240418,116,33,1813,2,1319.4
1226,20240407,125,1,5750,1,378.0
1227,20240802,145,12,8618,1,1053.0
1228,20241019,147,6,1782,3,363.0
1229,20240315,113,41,5055,2,2042.0
1230,20241121,140,5,8789,1,171.0
1231,20240525,135,16,9199,1,1148.0
1232,20240507,122,18,4139,1,2731.0
1233,20241206,142,49,6007,1,225.15
1234,20240211,105,18,5051,1,2039.0
1235,20241221,146,1,8575,1,89.0
1236,20240210,104,19,9709,3,3270.0
1237,20240203,142,8,4190,3,711.0
1238,20240117,124,3,6637,2,328.0
1239,20240613,117,25,1578,1,975.0
1240,20240601,112,5,9138,2,1371.8
1241,20240316,142,40,5482,3,711.0
1242,20240327,113,19,2865,3,3063.0
1243,20240426,127,18,6489,3,1899.0
1244,20241227,117,50,2376,1,975.0
1245,20241207,127,31,6408,2,1266.0
1246,20240127,126,33,9163,1,228.6
1247,20241108,131,47,6058,1,130.0
1248,20241013,146,18,7283,3,267.0
1249,20240513,108,39,2976,2,388.0
1250,20240806,139,16,7443,2,522.0
1251,20240616,131,16,5759,1,123.5
1252,20240407,119,47,8595,3,3534.0
1253,20240924,127,38,5920,1,633.0
1254,20240824,132,41,2887,1,651.6
1255,20241104,103,7,1991,3,3069.0
1256,20240621,145,14,6228,1,1053.0
1257,20240708,133,43,9046,1,1053.0
1258,20240501,147,48,7450,3,326.7
1259,20240215,102,25,4604,2,1832.0
1260,20240304,125,32,2083,3,1134.0
1261,20240509,107,38,9626,1,272.0
1262,20241105,105,22,1020,1,2039.0
1263,20241228,115,16,2099,2,250.0
1264,20240711,123,29,7841,1,243.0
1265,20241102,147,16,3637,1,121.0
1266,20240629,138,12,9581,3,7233.0
1267,20241018,129,17,8744,2,2062.0
1268,20241008,144,37,4413,1,721.0
1269,20240129,112,27,8457,1,722.0
1270,20240528,104,25,2354,1,1090.0
1271,20240923,124,13,7402,1,164.0
1272,20241022,119,8,5521,2,2356.0
1273,20240111,117,5,6125,1,975.0
1274,20240612,146,12,1005,1,84.55
1275,20240422,117,41,9382,2,1950.0
1276,20240705,101,3,9339,2,2090.0
1277,20241021,109,35,5353,1,373.0
1278,20240819,144,33,4550,1,721.0
1279,20240814,149,22,9031,1,1020.0
1280,20241105,146,50,5105,2,169.1
1281,20240407,111,44,6083,1,702.0
1282,20240224,146,9,9816,1,84.55
1283,20240420,112,41,3175,1,722.0
1284,20240531,149,18,9737,3,3060.0
1285,20240902,146,50,6224,1,89.0
1286,20240309,110,29,2195,1,254.0
1287,20241107,118,39,3069,1,915.0
1288,20241015,134,27,4358,2,1760.0
1289,20240906,138,36,3438,2,4580.9
1290,20240205,125,45,9808,3,1134.0
1291,20240826,145,17,5244,2,2106.0
1292,20240527,113,34,4343,2,2042.0
1293,20240814,144,46,2811,1,648.9
1294,20240831,143,3,1171,1,741.0
1295,20241202,123,5,5142,2,461.7
1296,20241230,140,14,1625,2,380.0
1297,20240719,100,3,6906,1,846.0
1298,20240602,142,23,8983,1,237.0
1299,20240313,121,39,5063,2,3608.0
1300,20240719,122,30,9644,2,5462.0
1301,20241022,118,50,9142,1,915.0
1302,20240117,117,45,1753,3,2925.0
1303,20240508,111,23,7851,1,702.0
1304,20240804,127,27,6104,1,633.0
1305,20240301,127,10,8343,2,1266.0
1306,20240413,132,25,7926,1,724.0
1307,20240211,118,13,7827,3,2745.0
1308,20240125,127,16,9359,1,633.0
1309,20240208,148,41,4685,1,835.0
1310,20241017,136,34,9277,1,1008.0
1311,20240510,125,37,2982,1,378.0
1312,20240816,134,22,5944,1,880.0
1313,20240417,133,17,8892,3,3159.0
1314,20240620,134,23,9191,1,880.0
1315,20240411,139,36,9633,2,522.0
1316,20241219,115,49,9462,1,125.0
1317,20240112,137,9,1343,1,1906.65
1318,20241001,112,2,4081,1,722.0
1319,20240410,122,32,7637,1,2731.0
1320,20240213,121,50,3291,3,5412.0
1321,20241031,115,22,2532,1,125.0
1322,20240117,127,43,5362,3,1899.0
1323,20241125,147,13,2653,1,121.0
1324,20240226,134,8,5988,1,880.0
1325,20241106,144,1,7344,2,1442.0
1326,20241029,145,17,9430,3,3159.0
1327,20240112,107,12,2438,3,816.0
1328,20241113,143,4,4016,1,741.0
1329,20240320,121,13,9166,1,1713.8
1330,20240803,120,31,7389,2,2052.0
1331,20241204,125,41,6977,3,1134.0
1332,20240920,139,7,4079,1,261.0
1333,20240528,120,23,7295,1,1026.0
1334,20240321,124,24,3258,1,164.0
1335,20240802,140,5,9558,1,190.0
1336,20240716,100,5,3991,3,2538.0
1337,20240718,105,17,4741,1,2039.0
1338,20240125,122,30,1085,1,2731.0
1339,20240329,122,9,3493,1,2731.0
1340,20240924,142,6,7447,3,711.0
1341,20240522,142,25,9323,2,474.0
1342,20240228,122,19,8588,2,5462.0
1343,20241230,131,16,1903,2,260.0
1344,20240126,129,21,6083,1,1031.0
1345,20240216,112,2,7190,1,722.0
1346,20241014,142,10,3804,2,426.6
1347,20240922,117,16,2226,2,1950.0
1348,20240116,122,37,2284,2,5462.0
1349,20240717,114,15,1689,2,180.0
1350,20241008,132,13,6143,1,724.0
1351,20240326,120,13,5782,3,2924.1
1352,20240906,138,32,5881,1,2411.0
1353,20240926,122,45,5507,1,2731.0
1354,20241130,126,47,2996,1,254.0
1355,20240426,144,46,5381,3,2163.0
1356,20240107,143,8,8680,2,1482.0
1357,20240516,117,43,1429,1,975.0
1358,20240624,123,18,6700,2,486.0
1359,20241123,146,36,4781,1,89.0
1360,20241110,139,26,9794,1,261.0
1361,20240802,141,10,9631,1,381.0
1362,20240322,106,31,6468,2,5148.0
1363,20240810,149,33,5507,1,1020.0
1364,20240412,147,29,1527,1,121.0
1365,20240929,119,5,3996,3,3534.0
1366,20240114,126,13,4467,2,482.6
1367,20240607,105,1,2361,3,6117.0
1368,20240531,126,23,7817,3,762.0
1369,20240417,108,40,1703,3,582.0
1370,20240706,144,3,1662,2,1442.0
1371,20241027,130,3,9556,3,291.0
1372,20240407,120,7,7256,2,2052.0
1373,20240510,125,36,9367,2,756.0
1374,20241019,139,35,6297,1,261.0
1375,20240619,147,15,9573,1,121.0
1376,20240701,144,40,6378,3,1946.7
1377,20241229,112,3,1305,1,722.0
1378,20240208,148,29,6497,2,1670.0
1379,20240115,122,30,5697,1,2731.0
1380,20240104,119,39,3390,1,1119.1
1381,20241214,136,18,8222,2,1915.2
1382,20240728,127,11,8933,1,633.0
1383,20240609,116,43,2465,1,659.7
1384,20240116,127,49,8852,1,601.35
1385,20240417,140,38,1402,1,190.0
1386,20241106,101,40,7940,1,1045.0
1387,20240814,124,1,3670,3,492.0
1388,20240618,149,29,9095,1,1020.0
1389,20240203,140,10,9368,3,570.0
1390,20240907,105,28,5544,1,2039.0
1391,20240903,110,31,9934,1,254.0
1392,20240925,137,19,6660,1,2007.0
1393,20240520,105,3,7074,1,1835.1
1394,20240930,144,36,3348,2,1442.0
1395,20240405,110,43,7850,2,508.0
1396,20240814,113,15,5402,2,2042.0
1397,20240208,101,33,1750,2,2090.0
1398,20241028,139,41,5062,1,261.0
1399,20240129,102,43,8434,2,1832.0
1400,20241113,134,45,9405,1,880.0
1401,20240901,132,26,2617,2,1448.0
1402,20240823,123,16,3530,1,243.0
1403,20240703,118,36,4333,1,915.0
1404,20240928,117,33,8234,1,926.25
1405,20240823,148,20,6768,1,835.0
1406,20240826,123,13,8707,2,486.0
1407,20240922,144,33,1511,2,1442.0
1408,20241224,134,5,6082,2,1760.0
